0.657 1.1 10
0.658 1.1 10
0.659 1.1 10
0.66 1.1 10
0.661 1.1 10
0.662 1.1 10
0.663 1.1 10
0.664 1.1 10
0.665 1.1 10
0.666 1.1 10
0.667 1.1 10
0.668 1.1 10
0.669 1.1 10
0.67 1.1 10
0.671 1.1 10
0.672 1.1 10
0.673 1.1 10
0.674 1.1 10
0.675 1.1 10
0.676 1.1 10
0.677 1.1 10
0.678 1.1 10
0.679 1.1 10
0.68 1.1 10
0.681 1.1 10
0.682 1.1 10
0.683 1.1 10
0.684 1.1 10
0.685 1.1 10
0.686 1.1 10
0.687 1.1 10
0.688 1.1 10
0.689 1.1 10
0.69 1.1 10
0.691 1.1 10
0.692 1.1 10
0.693 1.1 10
0.694 1.1 10
0.695 1.1 10
0.696 1.1 10
0.697 1.1 10
0.698 1.1 10
0.699 1.1 10
0.7 1.1 10
0.701 1.1 10
0.702 1.1 10
0.703 1.1 10
0.704 1.1 10
0.705 1.1 10
0.706 1.1 10
0.707 1.1 10
0.708 1.1 10
0.709 1.1 10
0.71 1.1 10
0.711 1.1 10
0.712 1.1 10
0.713 1.1 10
0.714 1.1 10
0.715 1.1 10
0.716 1.1 10
0.717 1.1 10
0.718 1.1 10
0.719 1.1 10
0.72 1.1 10
0.721 1.1 10
0.722 1.1 10
0.723 1.1 10
0.724 1.1 10
0.725 1.1 10
0.726 1.1 10
0.727 1.1 10
0.728 1.1 10
0.729 1.1 10
0.73 1.1 10
0.731 1.1 10
0.732 1.1 10
0.733 1.1 10
0.734 1.1 10
0.735 1.1 10
0.736 1.1 10
0.737 1.1 10
0.738 1.1 10
0.739 1.1 10
0.74 1.1 10
